transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000000852,2024-02-20 16:37:49,P2M,Grocery,796,SUCCESS,46-55,26-35,Uttar Pradesh,SBI,IndusInd,Android,4G,0,16,Tuesday,0
TXN0000000853,2024-05-26 16:37:28,P2M,Other,190,SUCCESS,26-35,36-45,Maharashtra,HDFC,Kotak,Android,5G,0,16,Sunday,1
TXN0000000854,2024-04-03 23:29:04,P2P,Grocery,163,SUCCESS,56+,46-55,Maharashtra,IndusInd,Yes Bank,Android,4G,0,23,Wednesday,0
TXN0000000855,2024-06-29 22:50:13,P2M,Other,671,SUCCESS,36-45,26-35,Andhra Pradesh,SBI,SBI,iOS,4G,0,22,Saturday,1
TXN0000000856,2024-01-01 15:33:33,Recharge,Food,1185,SUCCESS,26-35,36-45,West Bengal,IndusInd,SBI,iOS,WiFi,0,15,Monday,0
TXN0000000857,2024-01-28 20:55:21,Bill Payment,Fuel,2376,FAILED,18-25,46-55,Andhra Pradesh,Kotak,SBI,Android,5G,0,20,Sunday,1
TXN0000000858,2024-07-15 02:31:25,P2M,Utilities,6366,SUCCESS,36-45,46-55,Telangana,ICICI,SBI,Android,4G,0,2,Monday,0
TXN0000000859,2024-02-24 02:08:17,P2P,Entertainment,481,SUCCESS,36-45,46-55,Delhi,SBI,Kotak,Android,4G,0,2,Saturday,1
TXN0000000860,2024-11-25 19:51:28,P2M,Transport,954,SUCCESS,18-25,36-45,Maharashtra,HDFC,Kotak,Android,4G,0,19,Monday,0
TXN0000000861,2024-01-21 04:34:04,P2M,Other,192,SUCCESS,18-25,26-35,West Bengal,Axis,Yes Bank,Android,4G,0,4,Sunday,1
TXN0000000862,2024-07-24 14:55:45,P2M,Grocery,548,SUCCESS,26-35,18-25,Delhi,SBI,HDFC,Android,5G,0,14,Wednesday,0
TXN0000000863,2024-09-02 16:58:07,P2P,Other,446,SUCCESS,26-35,36-45,Andhra Pradesh,SBI,Yes Bank,Android,4G,0,16,Monday,0
TXN0000000864,2024-02-17 19:22:37,P2M,Fuel,2627,SUCCESS,18-25,26-35,West Bengal,Yes Bank,ICICI,Web,3G,0,19,Saturday,1
TXN0000000865,2024-04-01 19:17:46,Bill Payment,Shopping,3760,SUCCESS,26-35,18-25,Maharashtra,SBI,Kotak,Android,3G,0,19,Monday,0
TXN0000000866,2024-03-01 21:20:06,P2M,Other,264,SUCCESS,26-35,26-35,Karnataka,SBI,SBI,Android,4G,0,21,Friday,0
TXN0000000867,2024-11-16 09:11:21,P2M,Food,123,SUCCESS,26-35,26-35,Gujarat,SBI,HDFC,Android,4G,0,9,Saturday,1
TXN0000000868,2024-06-12 13:04:19,Bill Payment,Fuel,1137,SUCCESS,46-55,36-45,West Bengal,Yes Bank,HDFC,Android,5G,0,13,Wednesday,0
TXN0000000869,2024-04-16 20:42:49,P2P,Shopping,365,SUCCESS,18-25,18-25,Tamil Nadu,HDFC,IndusInd,Android,WiFi,0,20,Tuesday,0
TXN0000000870,2024-08-14 09:10:41,Recharge,Healthcare,875,SUCCESS,36-45,26-35,Andhra Pradesh,Kotak,IndusInd,Android,3G,0,9,Wednesday,0
TXN0000000871,2024-02-27 18:13:16,P2P,Grocery,1526,SUCCESS,18-25,26-35,West Bengal,ICICI,Yes Bank,iOS,4G,0,18,Tuesday,0
TXN0000000872,2024-12-23 10:54:45,P2P,Transport,143,SUCCESS,18-25,26-35,West Bengal,IndusInd,HDFC,Android,4G,0,10,Monday,0
TXN0000000873,2024-01-20 20:45:35,P2P,Entertainment,249,SUCCESS,36-45,36-45,Uttar Pradesh,SBI,IndusInd,iOS,5G,0,20,Saturday,1
TXN0000000874,2024-08-14 09:57:56,P2P,Grocery,1081,SUCCESS,26-35,46-55,Tamil Nadu,PNB,SBI,Android,WiFi,0,9,Wednesday,0
TXN0000000875,2024-05-08 06:46:16,P2M,Healthcare,86,SUCCESS,18-25,26-35,Uttar Pradesh,ICICI,Yes Bank,Android,4G,0,6,Wednesday,0
TXN0000000876,2024-05-15 08:41:46,P2P,Shopping,1058,SUCCESS,26-35,36-45,Maharashtra,HDFC,Yes Bank,Android,4G,0,8,Wednesday,0
TXN0000000877,2024-08-19 17:41:02,P2P,Other,1360,SUCCESS,18-25,26-35,Delhi,SBI,Axis,iOS,4G,0,17,Monday,0
TXN0000000878,2024-06-30 12:03:50,P2P,Entertainment,1079,SUCCESS,36-45,36-45,Gujarat,HDFC,ICICI,Android,4G,0,12,Sunday,1
TXN0000000879,2024-02-06 19:17:10,P2M,Entertainment,160,FAILED,36-45,36-45,Uttar Pradesh,PNB,IndusInd,Android,5G,0,19,Tuesday,0
TXN0000000880,2024-01-04 11:51:26,P2M,Entertainment,98,SUCCESS,56+,56+,Uttar Pradesh,ICICI,Axis,Android,4G,0,11,Thursday,0
TXN0000000881,2024-07-11 07:02:48,P2P,Transport,671,SUCCESS,26-35,26-35,Rajasthan,HDFC,SBI,Android,4G,0,7,Thursday,0
TXN0000000882,2024-05-18 20:16:14,P2P,Shopping,645,FAILED,18-25,36-45,Rajasthan,ICICI,HDFC,Android,5G,0,20,Saturday,1
TXN0000000883,2024-01-05 20:28:56,P2M,Other,123,SUCCESS,26-35,36-45,Rajasthan,ICICI,IndusInd,Android,5G,0,20,Friday,0
TXN0000000884,2024-02-19 16:25:07,P2P,Healthcare,240,SUCCESS,26-35,26-35,Maharashtra,Yes Bank,Yes Bank,Android,4G,0,16,Monday,0
TXN0000000885,2024-06-26 16:19:29,P2M,Entertainment,479,SUCCESS,46-55,18-25,Uttar Pradesh,ICICI,SBI,iOS,4G,0,16,Wednesday,0
TXN0000000886,2024-07-11 02:11:44,P2M,Food,432,SUCCESS,56+,36-45,Delhi,ICICI,Axis,Android,4G,0,2,Thursday,0
TXN0000000887,2024-06-28 15:25:34,P2M,Utilities,609,SUCCESS,46-55,36-45,Andhra Pradesh,Kotak,HDFC,iOS,3G,0,15,Friday,0
TXN0000000888,2024-07-11 15:43:03,P2P,Food,131,SUCCESS,26-35,26-35,Uttar Pradesh,Yes Bank,IndusInd,Android,4G,0,15,Thursday,0
TXN0000000889,2024-06-29 14:12:09,P2M,Utilities,245,SUCCESS,26-35,26-35,Andhra Pradesh,ICICI,ICICI,Android,4G,0,14,Saturday,1
TXN0000000890,2024-01-19 03:18:03,P2P,Transport,144,SUCCESS,26-35,36-45,Maharashtra,Yes Bank,IndusInd,Android,4G,0,3,Friday,0
TXN0000000891,2024-03-12 22:31:39,P2P,Grocery,913,SUCCESS,36-45,26-35,Telangana,SBI,SBI,Android,4G,0,22,Tuesday,0
TXN0000000892,2024-03-14 21:24:58,P2P,Transport,1270,SUCCESS,26-35,26-35,Maharashtra,HDFC,SBI,Android,4G,0,21,Thursday,0
TXN0000000893,2024-04-25 17:26:48,P2P,Food,794,SUCCESS,18-25,18-25,Telangana,Kotak,HDFC,Android,5G,0,17,Thursday,0
TXN0000000894,2024-02-10 20:21:38,P2M,Other,1520,SUCCESS,36-45,26-35,Tamil Nadu,SBI,IndusInd,Android,4G,0,20,Saturday,1
TXN0000000895,2024-09-14 12:52:29,Recharge,Shopping,3010,SUCCESS,36-45,26-35,Delhi,SBI,Axis,Android,4G,0,12,Saturday,1
TXN0000000896,2024-11-25 11:56:29,P2P,Entertainment,872,SUCCESS,26-35,18-25,Uttar Pradesh,Axis,SBI,Android,WiFi,0,11,Monday,0
TXN0000000897,2024-04-18 12:44:21,P2M,Food,270,SUCCESS,26-35,26-35,Tamil Nadu,SBI,SBI,Android,4G,0,12,Thursday,0
TXN0000000898,2024-12-29 17:29:16,P2M,Shopping,418,SUCCESS,18-25,46-55,Delhi,Axis,SBI,Android,5G,0,17,Sunday,1
TXN0000000899,2024-10-30 10:42:44,Bill Payment,Other,559,SUCCESS,18-25,36-45,Tamil Nadu,SBI,ICICI,iOS,4G,0,10,Wednesday,0
TXN0000000900,2024-05-23 05:35:33,P2P,Food,445,SUCCESS,18-25,46-55,Uttar Pradesh,HDFC,IndusInd,iOS,WiFi,0,5,Thursday,0
TXN0000000901,2024-01-29 16:14:48,P2P,Shopping,1748,SUCCESS,26-35,18-25,Delhi,HDFC,ICICI,Android,4G,0,16,Monday,0
TXN0000000902,2024-07-16 20:33:08,Bill Payment,Shopping,7738,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,SBI,Android,4G,0,20,Tuesday,0
TXN0000000903,2024-11-06 10:26:08,P2P,Transport,49,SUCCESS,26-35,46-55,Andhra Pradesh,HDFC,PNB,iOS,4G,0,10,Wednesday,0
TXN0000000904,2024-03-10 19:29:30,Recharge,Transport,72,SUCCESS,26-35,26-35,Andhra Pradesh,HDFC,PNB,Android,4G,0,19,Sunday,1
TXN0000000905,2024-10-29 16:08:45,P2M,Other,310,SUCCESS,26-35,18-25,Karnataka,HDFC,ICICI,Android,WiFi,0,16,Tuesday,0
TXN0000000906,2024-11-02 11:31:20,P2P,Food,103,SUCCESS,36-45,18-25,Rajasthan,SBI,IndusInd,Android,WiFi,0,11,Saturday,1
TXN0000000907,2024-07-07 21:31:01,Recharge,Food,238,SUCCESS,18-25,36-45,Karnataka,HDFC,PNB,Android,5G,0,21,Sunday,1
TXN0000000908,2024-07-06 09:10:21,P2P,Other,1225,SUCCESS,36-45,26-35,Karnataka,ICICI,Yes Bank,iOS,4G,0,9,Saturday,1
TXN0000000909,2024-01-08 18:13:36,P2M,Grocery,480,SUCCESS,18-25,18-25,Tamil Nadu,PNB,IndusInd,Android,4G,0,18,Monday,0
TXN0000000910,2024-09-22 12:26:35,P2P,Utilities,160,SUCCESS,18-25,26-35,Gujarat,Axis,SBI,Android,4G,0,12,Sunday,1
TXN0000000911,2024-01-12 18:48:33,P2M,Healthcare,640,SUCCESS,26-35,26-35,Karnataka,Kotak,Yes Bank,Android,WiFi,0,18,Friday,0
TXN0000000912,2024-07-15 06:25:24,P2P,Grocery,736,SUCCESS,36-45,18-25,Andhra Pradesh,ICICI,IndusInd,iOS,4G,0,6,Monday,0
TXN0000000913,2024-05-01 19:28:22,P2M,Fuel,3800,SUCCESS,36-45,26-35,Andhra Pradesh,Yes Bank,SBI,Android,WiFi,0,19,Wednesday,0
TXN0000000914,2024-09-27 08:46:05,Recharge,Grocery,396,SUCCESS,26-35,26-35,Uttar Pradesh,SBI,Axis,Android,4G,0,8,Friday,0
TXN0000000915,2024-12-01 18:01:40,Bill Payment,Other,1119,SUCCESS,26-35,36-45,Delhi,SBI,ICICI,Web,4G,0,18,Sunday,1
TXN0000000916,2024-03-27 17:53:38,P2M,Grocery,345,FAILED,36-45,26-35,Uttar Pradesh,ICICI,Axis,Android,5G,0,17,Wednesday,0
TXN0000000917,2024-10-29 10:34:39,P2M,Healthcare,194,SUCCESS,18-25,18-25,Maharashtra,Axis,PNB,iOS,4G,0,10,Tuesday,0
TXN0000000918,2024-09-07 21:47:59,P2M,Transport,187,SUCCESS,18-25,18-25,Karnataka,SBI,SBI,iOS,5G,0,21,Saturday,1
TXN0000000919,2024-10-24 07:32:37,P2M,Entertainment,363,SUCCESS,18-25,46-55,Gujarat,Axis,HDFC,Android,4G,0,7,Thursday,0
TXN0000000920,2024-02-15 16:29:22,P2M,Fuel,628,SUCCESS,36-45,26-35,Delhi,HDFC,ICICI,Android,WiFi,0,16,Thursday,0
TXN0000000921,2024-03-29 12:03:06,P2P,Utilities,125,SUCCESS,26-35,26-35,Andhra Pradesh,HDFC,PNB,iOS,4G,0,12,Friday,0
TXN0000000922,2024-06-22 13:40:13,P2P,Fuel,2202,SUCCESS,46-55,26-35,Maharashtra,SBI,Yes Bank,iOS,4G,0,13,Saturday,1
TXN0000000923,2024-01-28 02:14:08,P2P,Other,589,SUCCESS,36-45,18-25,Tamil Nadu,SBI,HDFC,Android,5G,0,2,Sunday,1
TXN0000000924,2024-09-07 10:45:28,P2M,Fuel,607,SUCCESS,36-45,56+,Delhi,HDFC,SBI,Android,5G,0,10,Saturday,1
TXN0000000925,2024-10-03 18:02:21,P2M,Shopping,2158,SUCCESS,26-35,26-35,Rajasthan,PNB,ICICI,Android,4G,0,18,Thursday,0
TXN0000000926,2024-07-22 16:51:48,P2P,Grocery,1128,FAILED,18-25,18-25,Karnataka,PNB,HDFC,Android,4G,0,16,Monday,0
TXN0000000927,2024-01-17 11:38:35,Bill Payment,Entertainment,250,SUCCESS,26-35,26-35,Gujarat,ICICI,PNB,Android,4G,0,11,Wednesday,0
TXN0000000928,2024-04-15 09:00:58,P2M,Utilities,4123,SUCCESS,36-45,18-25,Telangana,IndusInd,Yes Bank,Android,WiFi,0,9,Monday,0
TXN0000000929,2024-01-15 19:44:24,P2P,Grocery,2121,SUCCESS,36-45,26-35,Uttar Pradesh,Axis,ICICI,Android,4G,0,19,Monday,0
TXN0000000930,2024-02-14 22:37:54,P2P,Food,173,SUCCESS,36-45,18-25,Delhi,Kotak,ICICI,Android,WiFi,0,22,Wednesday,0
TXN0000000931,2024-11-11 19:00:23,P2P,Education,2223,SUCCESS,56+,46-55,Gujarat,HDFC,Kotak,iOS,4G,0,19,Monday,0
TXN0000000932,2024-01-22 11:10:14,P2P,Grocery,1354,SUCCESS,26-35,18-25,Uttar Pradesh,ICICI,SBI,Android,5G,0,11,Monday,0
TXN0000000933,2024-07-10 20:23:17,P2P,Food,766,SUCCESS,36-45,26-35,Rajasthan,ICICI,IndusInd,Android,5G,0,20,Wednesday,0
TXN0000000934,2024-03-27 11:08:18,P2P,Grocery,431,SUCCESS,18-25,36-45,Delhi,PNB,SBI,iOS,WiFi,0,11,Wednesday,0
TXN0000000935,2024-07-10 17:00:37,P2M,Grocery,1609,SUCCESS,18-25,46-55,Maharashtra,IndusInd,Axis,Android,5G,0,17,Wednesday,0
TXN0000000936,2024-01-14 08:54:48,Recharge,Utilities,735,SUCCESS,56+,36-45,Tamil Nadu,Yes Bank,SBI,Android,5G,0,8,Sunday,1
TXN0000000937,2024-02-27 07:59:42,P2P,Grocery,2377,SUCCESS,56+,18-25,Tamil Nadu,SBI,SBI,Android,4G,0,7,Tuesday,0
TXN0000000938,2024-12-21 21:36:19,P2M,Fuel,2186,SUCCESS,46-55,18-25,Uttar Pradesh,IndusInd,IndusInd,Android,4G,0,21,Saturday,1
TXN0000000939,2024-11-10 22:07:04,P2M,Utilities,3425,SUCCESS,36-45,36-45,Andhra Pradesh,Axis,SBI,iOS,5G,0,22,Sunday,1
TXN0000000940,2024-10-27 11:48:54,P2M,Utilities,5257,SUCCESS,26-35,36-45,Delhi,Yes Bank,HDFC,iOS,5G,0,11,Sunday,1
TXN0000000941,2024-03-05 11:56:13,P2P,Food,144,SUCCESS,18-25,26-35,Karnataka,Axis,SBI,Android,5G,0,11,Tuesday,0
TXN0000000942,2024-03-05 20:26:15,P2P,Education,4844,SUCCESS,18-25,36-45,Delhi,SBI,HDFC,Android,5G,0,20,Tuesday,0
TXN0000000943,2024-12-21 09:15:36,P2P,Utilities,2054,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,HDFC,Android,4G,0,9,Saturday,1
TXN0000000944,2024-11-25 07:04:16,P2M,Healthcare,685,SUCCESS,36-45,26-35,Uttar Pradesh,HDFC,IndusInd,iOS,4G,0,7,Monday,0
TXN0000000945,2024-03-06 12:54:41,P2P,Grocery,286,SUCCESS,26-35,46-55,Karnataka,HDFC,IndusInd,Android,WiFi,0,12,Wednesday,0
TXN0000000946,2024-08-27 20:43:45,P2M,Food,620,SUCCESS,26-35,46-55,Gujarat,SBI,Kotak,Android,3G,0,20,Tuesday,0
TXN0000000947,2024-06-14 20:32:16,P2P,Transport,183,SUCCESS,18-25,36-45,Tamil Nadu,IndusInd,ICICI,Android,4G,0,20,Friday,0
TXN0000000948,2024-06-10 12:20:03,P2P,Shopping,11038,SUCCESS,18-25,18-25,Tamil Nadu,Kotak,ICICI,iOS,4G,0,12,Monday,0
TXN0000000949,2024-03-16 18:34:45,P2P,Food,821,SUCCESS,18-25,36-45,Karnataka,HDFC,Kotak,Android,4G,0,18,Saturday,1
TXN0000000950,2024-08-17 15:31:00,P2P,Utilities,987,SUCCESS,18-25,26-35,Uttar Pradesh,PNB,Yes Bank,iOS,4G,0,15,Saturday,1
TXN0000000951,2024-03-05 12:23:26,P2P,Utilities,2289,SUCCESS,36-45,26-35,Karnataka,PNB,HDFC,Android,4G,0,12,Tuesday,0
TXN0000000952,2024-04-17 19:27:31,P2M,Shopping,355,SUCCESS,18-25,46-55,Delhi,ICICI,HDFC,Android,4G,0,19,Wednesday,0
TXN0000000953,2024-07-11 17:50:47,P2P,Other,344,SUCCESS,36-45,26-35,Gujarat,SBI,Yes Bank,Web,4G,0,17,Thursday,0
TXN0000000954,2024-09-21 20:34:26,P2P,Utilities,3205,SUCCESS,36-45,18-25,Maharashtra,PNB,HDFC,iOS,4G,0,20,Saturday,1
TXN0000000955,2024-07-02 10:39:50,P2P,Shopping,524,SUCCESS,36-45,18-25,West Bengal,Axis,SBI,Android,4G,0,10,Tuesday,0
TXN0000000956,2024-03-06 17:32:16,P2P,Food,488,SUCCESS,36-45,26-35,Tamil Nadu,PNB,PNB,Android,5G,0,17,Wednesday,0
TXN0000000957,2024-04-02 19:41:17,P2M,Grocery,511,SUCCESS,18-25,26-35,Uttar Pradesh,IndusInd,HDFC,Android,4G,0,19,Tuesday,0
TXN0000000958,2024-10-21 12:42:45,P2P,Transport,380,SUCCESS,36-45,18-25,Andhra Pradesh,Kotak,SBI,iOS,5G,0,12,Monday,0
TXN0000000959,2024-01-04 20:49:47,P2P,Healthcare,864,SUCCESS,36-45,36-45,West Bengal,HDFC,HDFC,Web,WiFi,0,20,Thursday,0
TXN0000000960,2024-11-26 15:24:59,P2M,Entertainment,1253,SUCCESS,26-35,26-35,Gujarat,HDFC,HDFC,Android,4G,0,15,Tuesday,0
TXN0000000961,2024-12-28 13:26:47,Recharge,Shopping,518,SUCCESS,56+,26-35,Uttar Pradesh,IndusInd,Yes Bank,Android,5G,0,13,Saturday,1
TXN0000000962,2024-07-27 14:16:01,Bill Payment,Grocery,486,SUCCESS,18-25,18-25,Uttar Pradesh,Yes Bank,PNB,Android,5G,0,14,Saturday,1
TXN0000000963,2024-05-20 17:52:29,P2M,Transport,664,SUCCESS,18-25,56+,Uttar Pradesh,HDFC,HDFC,iOS,4G,0,17,Monday,0
TXN0000000964,2024-01-13 17:45:14,Bill Payment,Grocery,1006,SUCCESS,18-25,36-45,Tamil Nadu,HDFC,Yes Bank,Android,4G,0,17,Saturday,1
TXN0000000965,2024-01-28 13:16:45,P2P,Transport,637,SUCCESS,18-25,18-25,Uttar Pradesh,HDFC,SBI,Android,5G,0,13,Sunday,1
TXN0000000966,2024-06-29 16:06:01,P2P,Food,573,SUCCESS,18-25,26-35,Karnataka,SBI,PNB,Android,4G,0,16,Saturday,1
TXN0000000967,2024-12-17 16:34:50,P2M,Shopping,5736,SUCCESS,18-25,26-35,Maharashtra,SBI,SBI,Android,4G,0,16,Tuesday,0
TXN0000000968,2024-05-01 17:04:31,P2P,Fuel,527,SUCCESS,26-35,36-45,Andhra Pradesh,SBI,SBI,iOS,WiFi,0,17,Wednesday,0
TXN0000000969,2024-01-24 17:05:10,Bill Payment,Other,375,SUCCESS,26-35,26-35,Maharashtra,Kotak,PNB,Android,4G,0,17,Wednesday,0
TXN0000000970,2024-10-21 20:33:08,P2M,Entertainment,312,SUCCESS,26-35,18-25,Uttar Pradesh,Yes Bank,Yes Bank,Android,4G,0,20,Monday,0
TXN0000000971,2024-11-04 18:53:44,P2M,Fuel,515,SUCCESS,26-35,36-45,Delhi,ICICI,Axis,Android,4G,0,18,Monday,0
TXN0000000972,2024-12-28 13:55:25,Bill Payment,Utilities,444,SUCCESS,46-55,26-35,West Bengal,SBI,PNB,iOS,4G,0,13,Saturday,1
TXN0000000973,2024-11-28 12:21:08,P2P,Grocery,926,SUCCESS,46-55,18-25,Delhi,HDFC,Yes Bank,Android,4G,0,12,Thursday,0
TXN0000000974,2024-07-19 19:53:27,Bill Payment,Fuel,1676,FAILED,26-35,26-35,Karnataka,HDFC,ICICI,Android,4G,0,19,Friday,0
TXN0000000975,2024-10-29 22:52:16,P2P,Utilities,316,SUCCESS,26-35,36-45,Andhra Pradesh,Kotak,Kotak,Android,4G,0,22,Tuesday,0
TXN0000000976,2024-01-05 18:41:42,P2P,Fuel,709,SUCCESS,26-35,18-25,West Bengal,SBI,IndusInd,Web,4G,0,18,Friday,0
TXN0000000977,2024-02-24 11:09:42,P2P,Shopping,7121,SUCCESS,18-25,36-45,Uttar Pradesh,HDFC,SBI,Android,4G,0,11,Saturday,1
TXN0000000978,2024-08-20 19:08:20,P2M,Food,444,FAILED,36-45,36-45,Gujarat,SBI,SBI,iOS,WiFi,0,19,Tuesday,0
TXN0000000979,2024-12-04 21:03:55,P2P,Food,352,SUCCESS,36-45,36-45,Tamil Nadu,Yes Bank,SBI,Android,4G,0,21,Wednesday,0
TXN0000000980,2024-11-03 21:58:08,P2M,Transport,1533,SUCCESS,26-35,18-25,Telangana,Axis,PNB,Android,4G,0,21,Sunday,1
TXN0000000981,2024-03-28 19:57:23,P2P,Healthcare,271,SUCCESS,26-35,46-55,Uttar Pradesh,SBI,SBI,Android,5G,0,19,Thursday,0
TXN0000000982,2024-08-24 11:55:22,P2P,Education,4804,SUCCESS,26-35,36-45,Karnataka,Axis,Axis,iOS,5G,0,11,Saturday,1
TXN0000000983,2024-07-02 07:05:00,Bill Payment,Grocery,1508,SUCCESS,46-55,26-35,Uttar Pradesh,HDFC,HDFC,Android,4G,0,7,Tuesday,0
TXN0000000984,2024-06-08 16:08:35,P2P,Grocery,384,SUCCESS,56+,26-35,Maharashtra,IndusInd,SBI,Android,5G,0,16,Saturday,1
TXN0000000985,2024-12-03 11:08:55,P2P,Shopping,1879,SUCCESS,18-25,26-35,Karnataka,IndusInd,HDFC,Android,4G,0,11,Tuesday,0
TXN0000000986,2024-09-23 18:28:06,P2M,Fuel,1313,SUCCESS,36-45,18-25,Maharashtra,ICICI,SBI,iOS,5G,0,18,Monday,0
TXN0000000987,2024-03-04 16:30:53,P2M,Fuel,583,SUCCESS,26-35,36-45,West Bengal,PNB,Yes Bank,Android,WiFi,0,16,Monday,0
TXN0000000988,2024-10-06 02:31:52,P2P,Grocery,424,SUCCESS,18-25,46-55,Maharashtra,Axis,Axis,Android,4G,0,2,Sunday,1
TXN0000000989,2024-03-09 02:48:57,Bill Payment,Entertainment,142,SUCCESS,18-25,26-35,Delhi,Yes Bank,Yes Bank,Android,4G,0,2,Saturday,1
TXN0000000990,2024-09-18 16:34:42,Recharge,Fuel,1053,SUCCESS,18-25,26-35,Telangana,Kotak,Yes Bank,iOS,4G,0,16,Wednesday,0
TXN0000000991,2024-07-17 06:44:04,Bill Payment,Entertainment,479,SUCCESS,26-35,18-25,Delhi,SBI,Yes Bank,Android,4G,0,6,Wednesday,0
TXN0000000992,2024-11-10 00:07:19,P2P,Grocery,717,SUCCESS,18-25,26-35,Uttar Pradesh,ICICI,SBI,Android,5G,0,0,Sunday,1
TXN0000000993,2024-01-10 18:24:27,P2M,Food,429,SUCCESS,36-45,36-45,Rajasthan,SBI,HDFC,Android,4G,0,18,Wednesday,0
TXN0000000994,2024-09-13 16:31:30,P2P,Grocery,1240,SUCCESS,36-45,36-45,Rajasthan,HDFC,Axis,Android,4G,0,16,Friday,0
TXN0000000995,2024-08-12 02:42:40,P2M,Shopping,3473,SUCCESS,36-45,18-25,Karnataka,SBI,SBI,iOS,4G,0,2,Monday,0
TXN0000000996,2024-04-18 21:01:04,Recharge,Entertainment,178,SUCCESS,18-25,18-25,Karnataka,Kotak,SBI,Android,4G,0,21,Thursday,0
TXN0000000997,2024-11-01 12:05:58,P2P,Transport,423,SUCCESS,36-45,18-25,Uttar Pradesh,ICICI,IndusInd,iOS,5G,0,12,Friday,0
TXN0000000998,2024-02-10 11:31:06,P2M,Other,2251,SUCCESS,18-25,26-35,Delhi,HDFC,Kotak,iOS,4G,0,11,Saturday,1
TXN0000000999,2024-10-17 17:18:36,P2P,Shopping,2594,SUCCESS,46-55,26-35,Telangana,IndusInd,SBI,iOS,4G,0,17,Thursday,0
TXN0000001000,2024-07-01 22:07:54,P2M,Transport,157,SUCCESS,26-35,26-35,Maharashtra,Axis,HDFC,Android,WiFi,0,22,Monday,0
TXN0000001001,2024-08-23 17:10:55,P2P,Entertainment,165,SUCCESS,36-45,46-55,West Bengal,PNB,ICICI,Android,5G,0,17,Friday,0
